date,cto,cloud,tr_product_pillar_team,tr_subpillar_name,tr_product_id,tr_product,application,service_name,managed_service,environment,cost
2025-03-12,Technology,Azure,Data,Storage,967,Customer Database,CRM,Customer Store,Functions,PROD,240.56
2025-03-12,Infrastructure,Azure,Data,Storage,967,Customer Database,CRM,Customer Store,CosmosDB,NON-PROD,77.21
2025-03-12,Technology,AWS,Security,Core,1204,Security Service,Security Platform,Threat Detection,Fargate,PROD,254.67
2025-03-12,Infrastructure,GCP,Security,Core,1204,Security Service,Security Platform,Threat Detection,Cloud Storage,PROD,196.54
2025-03-12,Infrastructure,GCP,Platform,Messaging,3544,Notification Service,Notifications,Push Service,Cloud Storage,PROD,247.65
2025-03-12,Infrastructure,Azure,Platform,Messaging,3544,Notification Service,Notifications,Push Service,Synapse,PROD,132.34
2025-03-13,Infrastructure,Azure,Platform,Core,12,Commerce Platform,E-commerce,Web Store,Blob Storage,NON-PROD,48.36
2025-03-13,Technology,GCP,Platform,Core,32,Item Checkout,E-commerce,Checkout Service,Cloud Run,NON-PROD,114.58
2025-03-13,Engineering,GCP,Platform,Identity,135,Identity Service,Auth System,User Auth,Cloud Run,NON-PROD,126.98
2025-03-13,Technology,Azure,Data,Analytics,246,Data Analytics,Business Intel,Reports,CosmosDB,PROD,145.9
2025-03-13,Engineering,AWS,Content,API,498,Content API,Content Management,API Gateway,Lambda,PROD,300.3
2025-03-13,Engineering,Azure,Content,API,498,Content API,Content Management,API Gateway,SQL Database,PROD,298.14
2025-03-13,Technology,AWS,Content,API,498,Content API,Content Management,API Gateway,EC2,NON-PROD,81.03
2025-03-13,Infrastructure,GCP,Content,API,498,Content API,Content Management,API Gateway,Cloud Storage,NON-PROD,115.99
2025-03-13,Technology,AWS,Mobile,Apps,512,Mobile App,Mobile Client,iOS App,EC2,PROD,199.49
2025-03-13,Technology,GCP,Mobile,Apps,512,Mobile App,Mobile Client,iOS App,Cloud Functions,PROD,104.72
2025-03-13,Technology,Azure,Mobile,Apps,512,Mobile App,Mobile Client,iOS App,Functions,PROD,305.31
2025-03-13,Technology,GCP,Mobile,Apps,512,Mobile App,Mobile Client,iOS App,BigQuery,NON-PROD,87.22
2025-03-13,Engineering,AWS,Platform,Search,634,Search Engine,Search Service,Query Engine,DynamoDB,PROD,322.21
2025-03-13,Technology,GCP,Platform,Search,634,Search Engine,Search Service,Query Engine,Cloud Run,PROD,172.24
2025-03-13,Infrastructure,Azure,AI,Recommendations,789,Recommendation Engine,ML Services,Product Recommendations,Synapse,PROD,290.5
2025-03-13,Engineering,AWS,AI,Recommendations,789,Recommendation Engine,ML Services,Product Recommendations,DynamoDB,NON-PROD,47.63
2025-03-13,Engineering,GCP,Marketing,Analytics,891,Marketing Analytics,Marketing Platform,Campaign Analytics,Cloud Storage,PROD,203.16
2025-03-13,Infrastructure,Azure,Marketing,Analytics,891,Marketing Analytics,Marketing Platform,Campaign Analytics,Functions,NON-PROD,43.86
2025-03-13,Infrastructure,AWS,Security,Core,1204,Security Service,Security Platform,Threat Detection,DynamoDB,PROD,200.76
2025-03-13,Engineering,GCP,Security,Core,1204,Security Service,Security Platform,Threat Detection,Compute Engine,NON-PROD,58.02
2025-03-13,Engineering,Azure,Security,Core,1204,Security Service,Security Platform,Threat Detection,Functions,NON-PROD,46.21
2025-03-13,Engineering,AWS,Platform,Messaging,3544,Notification Service,Notifications,Push Service,Lambda,PROD,145.27
2025-03-14,Technology,AWS,Platform,Core,12,Commerce Platform,E-commerce,Web Store,S3,PROD,218.21
2025-03-14,Engineering,Azure,Platform,Core,12,Commerce Platform,E-commerce,Web Store,Synapse,PROD,94.67
2025-03-14,Technology,Azure,Platform,Core,32,Item Checkout,E-commerce,Checkout Service,SQL Database,PROD,339.03
2025-03-14,Engineering,GCP,Platform,Identity,135,Identity Service,Auth System,User Auth,Cloud Functions,PROD,147.92
2025-03-14,Technology,GCP,Platform,Identity,135,Identity Service,Auth System,User Auth,Firestore,NON-PROD,84.59
2025-03-14,Infrastructure,Azure,Platform,Identity,135,Identity Service,Auth System,User Auth,Virtual Machines,NON-PROD,67.61
2025-03-14,Engineering,GCP,Data,Analytics,246,Data Analytics,Business Intel,Reports,Cloud Functions,PROD,211.83
2025-03-14,Infrastructure,AWS,Data,Analytics,246,Data Analytics,Business Intel,Reports,EC2,NON-PROD,113.67
2025-03-14,Engineering,GCP,Data,Analytics,246,Data Analytics,Business Intel,Reports,Cloud Functions,NON-PROD,46.22
2025-03-14,Infrastructure,Azure,Content,API,498,Content API,Content Management,API Gateway,CosmosDB,NON-PROD,118.82
2025-03-14,Technology,AWS,Mobile,Apps,512,Mobile App,Mobile Client,iOS App,Fargate,NON-PROD,105.51
2025-03-14,Technology,Azure,Mobile,Apps,512,Mobile App,Mobile Client,iOS App,Virtual Machines,NON-PROD,92.12
2025-03-14,Technology,Azure,Platform,Search,634,Search Engine,Search Service,Query Engine,SQL Database,PROD,117.55
2025-03-14,Technology,AWS,Platform,Search,634,Search Engine,Search Service,Query Engine,RDS,NON-PROD,87.97
2025-03-14,Infrastructure,GCP,Platform,Search,634,Search Engine,Search Service,Query Engine,Cloud Functions,NON-PROD,88.49
2025-03-14,Technology,Azure,Marketing,Analytics,891,Marketing Analytics,Marketing Platform,Campaign Analytics,CosmosDB,PROD,164.26
2025-03-14,Technology,GCP,Marketing,Analytics,891,Marketing Analytics,Marketing Platform,Campaign Analytics,Cloud Storage,NON-PROD,58.12
2025-03-14,Infrastructure,AWS,Data,Storage,967,Customer Database,CRM,Customer Store,Redshift,PROD,228.23
2025-03-14,Infrastructure,AWS,Security,Core,1204,Security Service,Security Platform,Threat Detection,RDS,PROD,309.32
2025-03-14,Engineering,GCP,Security,Core,1204,Security Service,Security Platform,Threat Detection,Firestore,PROD,259.22
2025-03-14,Engineering,Azure,Security,Core,1204,Security Service,Security Platform,Threat Detection,Functions,NON-PROD,125.88
2025-03-14,Engineering,AWS,Platform,Messaging,3544,Notification Service,Notifications,Push Service,S3,PROD,306.16
2025-03-14,Technology,Azure,Platform,Messaging,3544,Notification Service,Notifications,Push Service,SQL Database,NON-PROD,117.34
2025-03-15,Technology,GCP,Platform,Core,12,Commerce Platform,E-commerce,Web Store,Cloud Functions,PROD,104.95
2025-03-15,Technology,GCP,Platform,Core,32,Item Checkout,E-commerce,Checkout Service,Firestore,PROD,82.45
2025-03-15,Technology,Azure,Platform,Core,32,Item Checkout,E-commerce,Checkout Service,CosmosDB,NON-PROD,35.0
2025-03-15,Infrastructure,GCP,Platform,Identity,135,Identity Service,Auth System,User Auth,Firestore,PROD,127.44
2025-03-15,Technology,AWS,Data,Analytics,246,Data Analytics,Business Intel,Reports,RDS,NON-PROD,67.86
2025-03-15,Engineering,Azure,Data,Analytics,246,Data Analytics,Business Intel,Reports,Virtual Machines,NON-PROD,20.52
2025-03-15,Engineering,GCP,Financial,Payments,347,Payment Gateway,Payments,Transaction Processing,Cloud Functions,PROD,121.77
2025-03-15,Engineering,GCP,Content,API,498,Content API,Content Management,API Gateway,Cloud Storage,PROD,75.94
2025-03-15,Engineering,Azure,Content,API,498,Content API,Content Management,API Gateway,Synapse,PROD,158.93
2025-03-15,Infrastructure,AWS,Mobile,Apps,512,Mobile App,Mobile Client,iOS App,Redshift,PROD,187.84
2025-03-15,Engineering,GCP,Platform,Search,634,Search Engine,Search Service,Query Engine,Cloud Functions,PROD,172.49
2025-03-15,Engineering,AWS,AI,Recommendations,789,Recommendation Engine,ML Services,Product Recommendations,Redshift,PROD,158.06
2025-03-15,Technology,GCP,AI,Recommendations,789,Recommendation Engine,ML Services,Product Recommendations,Cloud Storage,PROD,152.81
2025-03-15,Technology,Azure,Data,Storage,967,Customer Database,CRM,Customer Store,Synapse,PROD,58.46
2025-03-15,Engineering,GCP,Data,Storage,967,Customer Database,CRM,Customer Store,Cloud Run,NON-PROD,67.61
2025-03-15,Technology,AWS,Security,Core,1204,Security Service,Security Platform,Threat Detection,Redshift,NON-PROD,22.66
2025-03-15,Technology,GCP,Security,Core,1204,Security Service,Security Platform,Threat Detection,BigQuery,NON-PROD,33.52
2025-03-15,Technology,GCP,Platform,Messaging,3544,Notification Service,Notifications,Push Service,Cloud Run,NON-PROD,58.54
2025-03-16,Engineering,GCP,Platform,Core,12,Commerce Platform,E-commerce,Web Store,Cloud Run,PROD,145.62
2025-03-16,Technology,GCP,Platform,Core,12,Commerce Platform,E-commerce,Web Store,Cloud Run,NON-PROD,21.89
2025-03-16,Technology,Azure,Platform,Core,12,Commerce Platform,E-commerce,Web Store,CosmosDB,NON-PROD,41.99
2025-03-16,Infrastructure,GCP,Platform,Core,32,Item Checkout,E-commerce,Checkout Service,Cloud Run,PROD,96.44
2025-03-16,Infrastructure,AWS,Platform,Identity,135,Identity Service,Auth System,User Auth,Fargate,PROD,105.93
2025-03-16,Technology,Azure,Platform,Identity,135,Identity Service,Auth System,User Auth,Blob Storage,NON-PROD,20.97
2025-03-16,Engineering,AWS,Data,Analytics,246,Data Analytics,Business Intel,Reports,RDS,PROD,99.05
2025-03-16,Infrastructure,AWS,Data,Analytics,246,Data Analytics,Business Intel,Reports,Fargate,NON-PROD,59.92
2025-03-16,Technology,GCP,Data,Analytics,246,Data Analytics,Business Intel,Reports,Compute Engine,NON-PROD,71.92
2025-03-16,Technology,Azure,Data,Analytics,246,Data Analytics,Business Intel,Reports,Blob Storage,NON-PROD,73.57
2025-03-16,Infrastructure,GCP,Financial,Payments,347,Payment Gateway,Payments,Transaction Processing,Compute Engine,PROD,66.16
2025-03-16,Engineering,AWS,Financial,Payments,347,Payment Gateway,Payments,Transaction Processing,RDS,NON-PROD,20.55
2025-03-16,Infrastructure,Azure,Financial,Payments,347,Payment Gateway,Payments,Transaction Processing,SQL Database,NON-PROD,47.72
2025-03-16,Technology,GCP,Content,API,498,Content API,Content Management,API Gateway,Firestore,PROD,160.52
2025-03-16,Infrastructure,Azure,Content,API,498,Content API,Content Management,API Gateway,Virtual Machines,PROD,76.91
2025-03-16,Technology,GCP,AI,Recommendations,789,Recommendation Engine,ML Services,Product Recommendations,Cloud Run,NON-PROD,75.13
2025-03-16,Technology,GCP,Marketing,Analytics,891,Marketing Analytics,Marketing Platform,Campaign Analytics,BigQuery,PROD,89.14
2025-03-16,Technology,GCP,Data,Storage,967,Customer Database,CRM,Customer Store,Firestore,PROD,124.78
2025-03-16,Infrastructure,GCP,Data,Storage,967,Customer Database,CRM,Customer Store,Cloud Storage,NON-PROD,46.21
2025-03-16,Engineering,Azure,Platform,Messaging,3544,Notification Service,Notifications,Push Service,Blob Storage,PROD,183.18
2025-03-16,Engineering,Azure,Platform,Messaging,3544,Notification Service,Notifications,Push Service,Synapse,NON-PROD,23.95
2025-03-17,Technology,GCP,Platform,Core,12,Commerce Platform,E-commerce,Web Store,Cloud Run,PROD,125.73
2025-03-17,Infrastructure,GCP,Platform,Core,12,Commerce Platform,E-commerce,Web Store,Cloud Functions,NON-PROD,44.17
2025-03-17,Engineering,Azure,Platform,Core,12,Commerce Platform,E-commerce,Web Store,Blob Storage,NON-PROD,115.15
2025-03-17,Technology,GCP,Platform,Core,32,Item Checkout,E-commerce,Checkout Service,Cloud Storage,PROD,317.28
2025-03-17,Infrastructure,Azure,Platform,Core,32,Item Checkout,E-commerce,Checkout Service,SQL Database,PROD,95.91
2025-03-17,Engineering,AWS,Platform,Core,32,Item Checkout,E-commerce,Checkout Service,RDS,NON-PROD,87.35
2025-03-17,Engineering,Azure,Platform,Core,32,Item Checkout,E-commerce,Checkout Service,Virtual Machines,NON-PROD,38.59
2025-03-17,Engineering,GCP,Data,Analytics,246,Data Analytics,Business Intel,Reports,Cloud Storage,PROD,283.35
2025-03-17,Infrastructure,GCP,Content,API,498,Content API,Content Management,API Gateway,Firestore,NON-PROD,127.85
2025-03-17,Infrastructure,Azure,Content,API,498,Content API,Content Management,API Gateway,SQL Database,NON-PROD,88.76
2025-03-17,Engineering,AWS,Mobile,Apps,512,Mobile App,Mobile Client,iOS App,EC2,PROD,281.25
2025-03-17,Engineering,AWS,Mobile,Apps,512,Mobile App,Mobile Client,iOS App,S3,NON-PROD,108.86
2025-03-17,Infrastructure,Azure,Mobile,Apps,512,Mobile App,Mobile Client,iOS App,Blob Storage,NON-PROD,43.77
2025-03-17,Technology,Azure,Platform,Search,634,Search Engine,Search Service,Query Engine,SQL Database,NON-PROD,37.65
2025-03-17,Technology,Azure,AI,Recommendations,789,Recommendation Engine,ML Services,Product Recommendations,SQL Database,NON-PROD,69.81
2025-03-17,Technology,GCP,Marketing,Analytics,891,Marketing Analytics,Marketing Platform,Campaign Analytics,Cloud Functions,PROD,338.22
2025-03-17,Technology,AWS,Marketing,Analytics,891,Marketing Analytics,Marketing Platform,Campaign Analytics,Lambda,NON-PROD,112.36
2025-03-17,Infrastructure,AWS,Security,Core,1204,Security Service,Security Platform,Threat Detection,EC2,PROD,280.68
2025-03-17,Technology,Azure,Security,Core,1204,Security Service,Security Platform,Threat Detection,Virtual Machines,PROD,262.06
2025-03-17,Engineering,Azure,Platform,Messaging,3544,Notification Service,Notifications,Push Service,Virtual Machines,PROD,169.96
2025-03-17,Engineering,GCP,Platform,Messaging,3544,Notification Service,Notifications,Push Service,Compute Engine,NON-PROD,127.52
2025-03-18,Engineering,AWS,Platform,Core,12,Commerce Platform,E-commerce,Web Store,S3,PROD,275.1
2025-03-18,Engineering,GCP,Platform,Core,32,Item Checkout,E-commerce,Checkout Service,Cloud Storage,NON-PROD,93.41
2025-03-18,Technology,Azure,Platform,Identity,135,Identity Service,Auth System,User Auth,Synapse,PROD,167.69
2025-03-18,Infrastructure,GCP,Platform,Identity,135,Identity Service,Auth System,User Auth,Cloud Storage,NON-PROD,81.55
2025-03-18,Technology,Azure,Platform,Identity,135,Identity Service,Auth System,User Auth,Virtual Machines,NON-PROD,104.3
2025-03-18,Infrastructure,Azure,Data,Analytics,246,Data Analytics,Business Intel,Reports,Blob Storage,NON-PROD,91.87
2025-03-18,Engineering,Azure,Financial,Payments,347,Payment Gateway,Payments,Transaction Processing,Functions,PROD,333.2
2025-03-18,Technology,GCP,Financial,Payments,347,Payment Gateway,Payments,Transaction Processing,BigQuery,NON-PROD,40.16
2025-03-18,Technology,GCP,Content,API,498,Content API,Content Management,API Gateway,Firestore,PROD,232.79
2025-03-18,Engineering,Azure,Content,API,498,Content API,Content Management,API Gateway,Functions,NON-PROD,133.59
2025-03-18,Engineering,GCP,Mobile,Apps,512,Mobile App,Mobile Client,iOS App,BigQuery,PROD,162.7
2025-03-18,Infrastructure,GCP,Mobile,Apps,512,Mobile App,Mobile Client,iOS App,BigQuery,NON-PROD,80.3
2025-03-18,Infrastructure,AWS,Platform,Search,634,Search Engine,Search Service,Query Engine,RDS,PROD,300.2
2025-03-18,Engineering,GCP,Platform,Search,634,Search Engine,Search Service,Query Engine,Cloud Storage,PROD,316.29
2025-03-18,Technology,AWS,Platform,Search,634,Search Engine,Search Service,Query Engine,RDS,NON-PROD,126.2
2025-03-18,Technology,AWS,AI,Recommendations,789,Recommendation Engine,ML Services,Product Recommendations,Lambda,PROD,157.26
2025-03-18,Infrastructure,GCP,AI,Recommendations,789,Recommendation Engine,ML Services,Product Recommendations,BigQuery,PROD,189.92
2025-03-18,Technology,AWS,Marketing,Analytics,891,Marketing Analytics,Marketing Platform,Campaign Analytics,RDS,PROD,256.36
2025-03-18,Technology,GCP,Marketing,Analytics,891,Marketing Analytics,Marketing Platform,Campaign Analytics,Cloud Functions,PROD,208.16
2025-03-18,Technology,Azure,Marketing,Analytics,891,Marketing Analytics,Marketing Platform,Campaign Analytics,SQL Database,PROD,234.97
2025-03-18,Technology,GCP,Marketing,Analytics,891,Marketing Analytics,Marketing Platform,Campaign Analytics,Compute Engine,NON-PROD,58.96
2025-03-18,Engineering,AWS,Security,Core,1204,Security Service,Security Platform,Threat Detection,Lambda,PROD,241.49
2025-03-18,Technology,Azure,Security,Core,1204,Security Service,Security Platform,Threat Detection,Virtual Machines,PROD,117.13
2025-03-18,Infrastructure,Azure,Security,Core,1204,Security Service,Security Platform,Threat Detection,Synapse,NON-PROD,99.74
2025-03-18,Engineering,GCP,Platform,Messaging,3544,Notification Service,Notifications,Push Service,Cloud Storage,PROD,327.74
2025-03-18,Infrastructure,AWS,Platform,Messaging,3544,Notification Service,Notifications,Push Service,RDS,NON-PROD,55.05
2025-03-18,Technology,Azure,Platform,Messaging,3544,Notification Service,Notifications,Push Service,Functions,NON-PROD,136.1
2025-03-19,Infrastructure,GCP,Platform,Core,12,Commerce Platform,E-commerce,Web Store,Cloud Run,PROD,115.66
2025-03-19,Infrastructure,Azure,Platform,Core,12,Commerce Platform,E-commerce,Web Store,Blob Storage,NON-PROD,69.83
2025-03-19,Infrastructure,AWS,Platform,Core,32,Item Checkout,E-commerce,Checkout Service,Redshift,PROD,285.24
2025-03-19,Technology,GCP,Platform,Core,32,Item Checkout,E-commerce,Checkout Service,BigQuery,NON-PROD,34.1
2025-03-19,Technology,AWS,Platform,Identity,135,Identity Service,Auth System,User Auth,RDS,PROD,271.99
2025-03-19,Engineering,AWS,Platform,Identity,135,Identity Service,Auth System,User Auth,S3,NON-PROD,84.44
2025-03-19,Infrastructure,GCP,Platform,Identity,135,Identity Service,Auth System,User Auth,Cloud Functions,NON-PROD,66.52
2025-03-19,Engineering,Azure,Data,Analytics,246,Data Analytics,Business Intel,Reports,Functions,PROD,312.54
2025-03-19,Infrastructure,GCP,Financial,Payments,347,Payment Gateway,Payments,Transaction Processing,Cloud Functions,PROD,103.39
2025-03-19,Technology,Azure,Content,API,498,Content API,Content Management,API Gateway,Synapse,NON-PROD,120.28
2025-03-19,Infrastructure,AWS,Mobile,Apps,512,Mobile App,Mobile Client,iOS App,RDS,NON-PROD,81.93
2025-03-19,Engineering,GCP,Mobile,Apps,512,Mobile App,Mobile Client,iOS App,Cloud Run,NON-PROD,59.44
2025-03-19,Infrastructure,AWS,AI,Recommendations,789,Recommendation Engine,ML Services,Product Recommendations,Lambda,PROD,234.27
2025-03-19,Engineering,AWS,Data,Storage,967,Customer Database,CRM,Customer Store,RDS,NON-PROD,69.51
2025-03-19,Infrastructure,AWS,Security,Core,1204,Security Service,Security Platform,Threat Detection,Lambda,PROD,306.83
2025-03-19,Infrastructure,GCP,Security,Core,1204,Security Service,Security Platform,Threat Detection,Compute Engine,PROD,144.19
